0,1,2,3
GPLD1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001503,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ITIH2,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
PGLYRP2,https://www.ncbi.nlm.nih.gov/nuccore/NM_001363546,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
APOA2,https://www.ncbi.nlm.nih.gov/nuccore/NM_001643,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,,CXCL1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001511
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,,IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,glycerophosphoethanolamine,https://www.ebi.ac.uk/chebi/36314
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-GPE (P-18:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-margaroyl-GPC (17:0),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-linoleoyl-GPE (18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-palmitoleoyl-GPC (16:1)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-myristoyl-2-linoleoyl-GPC (14:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-stearoyl-GPC (18:0),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,glycerophosphorylcholine (GPC),https://www.ebi.ac.uk/chebi/135063
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,2-palmitoyl-GPC (16:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-oleoyl-GPC (18:1),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,retinol (Vitamin A),https://www.ebi.ac.uk/chebi/17336
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-myristoyl-GPC (14:0),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-palmityl-GPC (O-16:0),https://www.ebi.ac.uk/chebi/64496
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-palmitoyl-GPC (16:0),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-pentadecanoyl-GPC (15:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,"9,10-DiHOME",https://www.ebi.ac.uk/chebi/72663
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-oleoyl)-GPE (P-18:1)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-stearyl-GPC (O-18:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-linoleoyl-GPC (18:2),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,2-linoleoyl-GPC (18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-adrenoyl-GPC (22:4)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,6-bromotryptophan,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,retinal,https://www.ebi.ac.uk/chebi/15035
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,taurine,https://www.ebi.ac.uk/chebi/15891
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,serotonin,https://www.ebi.ac.uk/chebi/28790
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-dihomo-linolenoyl-GPC (P-16:0/20:3)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,acetoacetate,https://www.ebi.ac.uk/chebi/13705
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-eicosenoyl-GPC (20:1)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,proline,https://www.ebi.ac.uk/chebi/26271
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-arachidonoyl-GPE (20:4n6)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-2-dihomo-linolenoyl-GPE (P-18:0/20:3)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,glutamine conjugate of C6H10O2 (2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,flavin adenine dinucleotide (FAD),https://www.ebi.ac.uk/chebi/16238
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,citrulline,https://www.ebi.ac.uk/chebi/18211
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,5-methyluridine (ribothymidine),
taurine,https://www.ebi.ac.uk/chebi/15891,CXCL1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001511
1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*,,CXCL1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001511
CXCL1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001511,choline phosphate,https://www.ebi.ac.uk/chebi/295975
GPX3,https://www.ncbi.nlm.nih.gov/nuccore/NM_001329790,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
IGFBP3,https://www.ncbi.nlm.nih.gov/nuccore/NM_000598,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ITIH4,https://www.ncbi.nlm.nih.gov/nuccore/NM_001166449,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
TF,https://www.ncbi.nlm.nih.gov/nuccore/NM_001063,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
SFTPB,https://www.ncbi.nlm.nih.gov/nuccore/NM_000542,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
CLEC3B,https://www.ncbi.nlm.nih.gov/nuccore/NM_001308394,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
AGT,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
IGLV3-1,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
LRG1,https://www.ncbi.nlm.nih.gov/nuccore/NM_052972,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
TTR,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
HRG,https://www.ncbi.nlm.nih.gov/nuccore/NM_000412,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
SERPINA5,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
SAA1,https://www.ncbi.nlm.nih.gov/nuccore/NM_000331,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
LBP,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ITIH1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001166434,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
MRC1,https://www.ncbi.nlm.nih.gov/nuccore/NM_002438,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
HLA-B,https://www.ncbi.nlm.nih.gov/nuccore/NM_005514_2,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
IGFALS,https://www.ncbi.nlm.nih.gov/nuccore/NM_001146006,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ITIH3;sp|Q06033|ITIH3_HUMAN,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
LGALS3BP,https://www.ncbi.nlm.nih.gov/nuccore/NM_005567,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
TIMP1,https://www.ncbi.nlm.nih.gov/nuccore/NM_003254,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
FETUB,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
CRTAC1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001206528,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
FBLN5,https://www.ncbi.nlm.nih.gov/nuccore/NM_006329,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
KLKB1,https://www.ncbi.nlm.nih.gov/nuccore/NM_000892,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ATRN;sp|O75882-3|ATRN_HUMAN,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
SERPINA3,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
AHSG,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ALB,https://www.ncbi.nlm.nih.gov/nuccore/NM_000477,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
S100A8,https://www.ncbi.nlm.nih.gov/nuccore/NM_001319196,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
GSN,https://www.ncbi.nlm.nih.gov/nuccore/NM_000177,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
S100A9,https://www.ncbi.nlm.nih.gov/nuccore/NM_002965,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
SAA2,https://www.ncbi.nlm.nih.gov/nuccore/NM_001127380,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
LCP1,https://www.ncbi.nlm.nih.gov/nuccore/NM_002298,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
TNC;sp|P24821|TENA_HUMAN,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
CFP,https://www.ncbi.nlm.nih.gov/nuccore/NM_001145252,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
DEFA3,https://www.ncbi.nlm.nih.gov/nuccore/NM_005217_2,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
GPLD1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001503,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ITIH2,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
PGLYRP2,https://www.ncbi.nlm.nih.gov/nuccore/NM_001363546,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
APOA2,https://www.ncbi.nlm.nih.gov/nuccore/NM_001643,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,,CXCL1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001511
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,,IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-GPE (P-18:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-margaroyl-GPC (17:0),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-linoleoyl-GPE (18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-palmitoleoyl-GPC (16:1)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-myristoyl-2-linoleoyl-GPC (14:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-stearoyl-GPC (18:0),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,glycerophosphorylcholine (GPC),https://www.ebi.ac.uk/chebi/135063
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,2-palmitoyl-GPC (16:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-oleoyl-GPC (18:1),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,retinol (Vitamin A),https://www.ebi.ac.uk/chebi/17336
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-myristoyl-GPC (14:0),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-palmityl-GPC (O-16:0),https://www.ebi.ac.uk/chebi/64496
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-palmitoyl-GPC (16:0),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-pentadecanoyl-GPC (15:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,"9,10-DiHOME",https://www.ebi.ac.uk/chebi/72663
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-oleoyl)-GPE (P-18:1)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-stearyl-GPC (O-18:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-linoleoyl-GPC (18:2),
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,2-linoleoyl-GPC (18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-adrenoyl-GPC (22:4)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,6-bromotryptophan,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,retinal,https://www.ebi.ac.uk/chebi/15035
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,taurine,https://www.ebi.ac.uk/chebi/15891
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,serotonin,https://www.ebi.ac.uk/chebi/28790
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-palmitoyl)-2-dihomo-linolenoyl-GPC (P-16:0/20:3)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,acetoacetate,https://www.ebi.ac.uk/chebi/13705
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-eicosenoyl-GPC (20:1)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,proline,https://www.ebi.ac.uk/chebi/26271
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-arachidonoyl-GPE (20:4n6)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-2-dihomo-linolenoyl-GPE (P-18:0/20:3)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,glutamine conjugate of C6H10O2 (2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,flavin adenine dinucleotide (FAD),https://www.ebi.ac.uk/chebi/16238
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,citrulline,https://www.ebi.ac.uk/chebi/18211
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,
IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600,5-methyluridine (ribothymidine),
taurine,https://www.ebi.ac.uk/chebi/15891,CXCL1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001511
glycerophosphoethanolamine,https://www.ebi.ac.uk/chebi/36314,IL6,https://www.ncbi.nlm.nih.gov/nuccore/NM_000600
1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*,,CXCL1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001511
choline phosphate,https://www.ebi.ac.uk/chebi/295975,CXCL1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001511
GPX3,https://www.ncbi.nlm.nih.gov/nuccore/NM_001329790,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
IGFBP3,https://www.ncbi.nlm.nih.gov/nuccore/NM_000598,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ITIH4,https://www.ncbi.nlm.nih.gov/nuccore/NM_001166449,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
TF,https://www.ncbi.nlm.nih.gov/nuccore/NM_001063,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
SFTPB,https://www.ncbi.nlm.nih.gov/nuccore/NM_000542,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
CLEC3B,https://www.ncbi.nlm.nih.gov/nuccore/NM_001308394,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
AGT,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
IGLV3-1,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
LRG1,https://www.ncbi.nlm.nih.gov/nuccore/NM_052972,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
TTR,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
HRG,https://www.ncbi.nlm.nih.gov/nuccore/NM_000412,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
SERPINA5,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
SAA1,https://www.ncbi.nlm.nih.gov/nuccore/NM_000331,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
LBP,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ITIH1,https://www.ncbi.nlm.nih.gov/nuccore/NM_001166434,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
MRC1,https://www.ncbi.nlm.nih.gov/nuccore/NM_002438,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
HLA-B,https://www.ncbi.nlm.nih.gov/nuccore/NM_005514_2,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
IGFALS,https://www.ncbi.nlm.nih.gov/nuccore/NM_001146006,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
ITIH3;sp|Q06033|ITIH3_HUMAN,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
LGALS3BP,https://www.ncbi.nlm.nih.gov/nuccore/NM_005567,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
TIMP1,https://www.ncbi.nlm.nih.gov/nuccore/NM_003254,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
FETUB,,IL7R,https://www.ncbi.nlm.nih.gov/nuccore/NM_002185
